b_over_M,Iobs_over_I0,intersection_count,r1_over_M,r2_over_M,r3_over_M,phi_out,phi_tot,termination_reason
3.336336336336,0.009281907849983092,1,5.526920412577842,nan,nan,6.5602425114611735,8.487796138441366,horizon_through
3.341841841842,0.009715279367150682,1,5.456777884838426,nan,nan,6.565933556972535,8.497844129543036,horizon_through
3.347347347347,0.010162007064117566,1,5.3887645632026375,nan,nan,6.571630704678287,8.507907139716016,horizon_through
3.352852852853,0.01062230202160254,1,5.322786907123971,nan,nan,6.577334019415748,8.517985289158162,horizon_through
3.358358358358,0.011096376398630823,1,5.25875673151417,nan,nan,6.583043566459718,8.528078698986159,horizon_through
3.363863863864,0.01158444351405454,1,5.196590828537845,nan,nan,6.5887594115323225,8.53818749125751,horizon_through
3.369369369369,0.012086717930720263,1,5.136210621112599,nan,nan,6.594481620805401,8.548311788972438,horizon_through
3.374874874875,0.012603415544286926,1,5.077541844824201,nan,nan,6.600210260912616,8.558451716098343,horizon_through
3.38038038038,0.013134753674401204,1,5.020514255847601,nan,nan,6.605945398946718,8.568607397566735,horizon_through
3.385885885886,0.013680951161272104,1,4.96506136210788,nan,nan,6.611687102475219,8.578778959301465,horizon_through
3.391391391391,0.014242228464736106,1,4.911120175865512,nan,nan,6.6174354395406585,8.588966528218805,horizon_through
3.396896896897,0.014818807768593532,1,4.858630985497132,nan,nan,6.6231904786721785,8.599170232251808,horizon_through
3.402402402402,0.0154109130877338,1,4.807537144996603,nan,nan,6.628952288884459,8.609390200349225,horizon_through
3.407907907908,0.01601877038141993,1,4.7577848793309965,nan,nan,6.6347209396964395,8.619626562507214,horizon_through
3.413413413413,0.016642607668840542,1,4.709323104608529,nan,nan,6.64049650112641,8.629879449764609,horizon_through
3.418918918919,0.017282655151085194,1,4.662103261440547,nan,nan,6.646279043706015,8.640148994230126,horizon_through
3.424424424424,0.017939145336391318,1,4.616079160632687,nan,nan,6.652068638482341,8.650435329084804,horizon_through
3.42992992993,0.018612313171865923,1,4.5712068399376165,nan,nan,6.657865357033378,8.660738588610922,horizon_through
3.435435435435,0.019302396178168205,1,4.527444431201656,nan,nan,6.6636692714643395,8.671058908188842,horizon_through
3.440940940941,0.020009634591610804,1,4.48475203676062,nan,nan,6.669480454424663,8.68139642432772,horizon_through
3.446446446446,0.020734271509802504,1,4.44309161459351,nan,nan,6.675298979109611,8.691751274667824,horizon_through
3.451951951952,0.021476553044286806,1,4.402426871325627,nan,nan,6.681124919271211,8.70212359800544,horizon_through
3.457457457457,0.022236728477722477,1,4.362723162611051,nan,nan,6.686958349222625,8.712513534298145,horizon_through
3.462962962963,0.023015050428516266,1,4.323947400165239,nan,nan,6.692799343851194,8.722921224692103,horizon_through
3.468468468468,0.02381177502001692,1,4.286067965092261,nan,nan,6.698647978620709,8.733346811525442,horizon_through
3.473973973974,0.024627162057755978,1,4.249054626857746,nan,nan,6.704504329583392,8.74379043835475,horizon_through
3.479479479479,0.025461475212109872,1,4.212878467616868,nan,nan,6.7103684733859446,8.754252249962462,horizon_through
3.484984984985,0.026314982209114594,1,4.177511811379701,nan,nan,6.71624048727999,8.764732392382093,horizon_through
3.49049049049,0.027187955027314564,1,4.1429281577576464,nan,nan,6.722120449128097,8.775231012905829,horizon_through
3.495995995996,0.028080670103600637,1,4.109102119842439,nan,nan,6.72800843741636,8.785748260112191,horizon_through
3.501501501502,0.028993408545141163,1,4.076009366042381,nan,nan,6.733904531257155,8.796284283871444,horizon_through
3.507007007007,0.029926456350883066,1,4.0436265654676395,nan,nan,6.739808810400929,8.80683923536855,horizon_through
3.512512512513,0.030880104642057503,1,4.0119313366516876,nan,nan,6.745721355251932,8.817413267130243,horizon_through
3.518018018018,0.03185464989859441,1,3.9809021994833254,nan,nan,6.751642246861813,8.828006533021657,horizon_through
3.523523523524,0.03285039420929805,1,3.950518529879705,nan,nan,6.757571566957084,8.838619188289638,horizon_through
3.529029029029,0.03386764552707739,1,3.9207605173019893,nan,nan,6.7635093979330225,8.849251389559106,horizon_through
3.534534534535,0.03490671793818881,1,3.8916091246531423,nan,nan,6.769455822874633,8.859903294870211,horizon_through
3.54004004004,0.0359679319388837,1,3.863046050606465,nan,nan,6.775410925558569,8.870575063682976,horizon_through
3.545545545546,0.03705161472557483,1,3.835053694039303,nan,nan,6.781374790468641,8.881266856909349,horizon_through
3.551051051051,0.03815810049428293,1,3.807615120560798,nan,nan,6.787347502801099,8.891978836921492,horizon_through
3.556556556557,0.039287730754382875,1,3.7807140308781664,nan,nan,6.793329148480549,8.902711167584606,horizon_through
3.562062062062,0.04044085465231707,1,3.7543347310023076,nan,nan,6.799319814163404,8.913464014263685,horizon_through
3.567567567568,0.04161782931120411,1,3.7284621040453354,nan,nan,6.805319587254955,8.924237543857865,horizon_through
3.573073073073,0.04281902018169561,1,3.7030815836295696,nan,nan,6.811328555915196,8.935031924809868,horizon_through
3.578578578579,0.044044801409624426,1,3.678179128696415,nan,nan,6.817346809074698,8.945847327139541,horizon_through
3.584084084084,0.04529555621623951,1,3.6537411997306193,nan,nan,6.8233744364400835,8.956683922453278,horizon_through
3.58958958959,0.04657167729672476,1,3.629754736209333,nan,nan,6.8294115285095796,8.967541883977637,horizon_through
3.595095095095,0.04787356723346074,1,3.6062071352860894,nan,nan,6.835458176583233,8.978421386573839,horizon_through
3.600600600601,0.049201638927888716,1,3.583086231574641,nan,nan,6.841514472773946,8.989322606767294,horizon_through
3.606106106106,0.050556316049549146,1,3.5603802780075418,nan,nan,6.84758051001897,9.000245722763733,horizon_through
3.611611611612,0.05193803350594524,1,3.538077927657339,nan,nan,6.8536563820946865,9.011190914482913,horizon_through
3.617117117117,0.053347237930553286,1,3.516168216523597,nan,nan,6.859742183626184,9.022158363573203,horizon_through
3.622622622623,0.054784388193722444,1,3.494640547167323,nan,nan,6.865838010100537,9.03314825344423,horizon_through
3.628128128128,0.05624995593433517,1,3.4734846731935964,nan,nan,6.871943957878464,9.04416076928395,horizon_through
3.633633633634,0.05774442611690844,1,3.4526906844802494,nan,nan,6.878060124211022,9.055196098095179,horizon_through
3.639139139139,0.05926829761047533,1,3.4322489931791935,nan,nan,6.884186607247079,9.066254428708868,horizon_through
3.644644644645,0.06082208379660367,1,3.4121503203614068,nan,nan,6.890323506052475,9.077335951823603,horizon_through
3.65015015015,0.06240631320141032,1,3.392385683356902,nan,nan,6.896470920617884,9.088440860019697,horizon_through
3.655655655656,0.06402153015989816,1,3.3729463836610676,nan,nan,6.902628951879661,9.09956934780087,horizon_through
3.661161161161,0.06566829550617587,1,3.353823995475094,nan,nan,6.908797701724094,9.110721611605186,horizon_through
3.666666666667,0.06734718730087373,1,3.335010354728835,nan,nan,6.914977273012987,9.121897849852001,horizon_through
