family,map_name,m_minus,m_plus,q_minus,q_plus,lambda_minus,lambda_plus,shell_radius,observer_radius,admitted,rejection_reasons,warnings,surface_energy_density,surface_pressure,q_jump,lambda_jump,photon_sphere_classification,inner_photon_spheres,outer_photon_spheres
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01090909090909091,6.181818181818182,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.000646924431174191,-0.0001407213395597989,0.0,0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.012727272727272728,6.181818181818182,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0008522883349218477,-0.00044680898726018716,0.0,0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.014545454545454545,6.181818181818182,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.001062320731493735,-0.0007645928838822648,0.0,0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.016363636363636365,6.181818181818182,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0012773552639651156,-0.0010952638670985782,0.0,0.006363636363636365,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01818181818181818,6.181818181818182,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0014977673173953779,-0.0014402084173689763,0.0,0.00818181818181818,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.02,6.181818181818182,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0017239817179118776,-0.0018010538085353937,0.0,0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0,6.636363636363637,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0006407562608705861,0.0016020606721264005,0.0,-0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0018181818181818182,6.636363636363637,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.00044755768565674065,0.0013314543252002464,0.0,-0.008181818181818182,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0036363636363636364,6.636363636363637,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0002504874939906413,0.0010522281842197904,0.0,-0.006363636363636364,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.005454545454545455,6.636363636363637,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-4.93031582504701e-05,0.0007636335660285365,0.0,-0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.007272727272727273,6.636363636363637,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.00015626427986796063,0.0004648164472293941,0.0,-0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.00909090909090909,6.636363636363637,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.000366514426831666,0.0001547966909986939,0.0,-0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01090909090909091,6.636363636363637,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.000581782661592249,-0.00016755808637126672,0.0,0.0009090909090909097,inner_only,2.36619037897,
