profile,b_over_M,Iobs_over_I0,direct,lensing_ring,photon_ring,intersection_count,termination_reason
top,5.196314135718,0.0,0.0,0.0,0.0,3,escape
top,5.196323392687,0.0,0.0,0.0,0.0,3,escape
top,5.196333179556,0.0,0.0,0.0,0.0,3,escape
top,5.196343526656,0.0,0.0,0.0,0.0,3,escape
top,5.196354466057,0.0,0.0,0.0,0.0,3,escape
top,5.196366031664,0.0,0.0,0.0,0.0,3,escape
top,5.196378259323,0.0,0.0,0.0,0.0,3,escape
top,5.196391186933,0.0,0.0,0.0,0.0,3,escape
top,5.196404854561,0.0,0.0,0.0,0.0,3,escape
top,5.196419304567,0.0,0.0,0.0,0.0,3,escape
top,5.196434581738,0.0,0.0,0.0,0.0,3,escape
top,5.196450733423,0.0,0.0,0.0,0.0,3,escape
top,5.196467809682,0.0,0.0,0.0,0.0,3,escape
top,5.196485863441,0.0,0.0,0.0,0.0,3,escape
top,5.196504950655,0.0,0.0,0.0,0.0,3,escape
top,5.196525130482,0.0,0.0,0.0,0.0,3,escape
top,5.196546465466,0.0,0.0,0.0,0.0,3,escape
top,5.196569021733,0.0,0.0,0.0,0.0,3,escape
top,5.196592869194,0.0,0.0,0.0,0.0,3,escape
top,5.196618081759,0.0,0.0,0.0,0.0,3,escape
top,5.196644737571,0.0,0.0,0.0,0.0,3,escape
top,5.196672919248,0.0,0.0,0.0,0.0,3,escape
top,5.196702714134,0.0,0.0,0.0,0.0,3,escape
top,5.196734214575,0.0,0.0,0.0,0.0,3,escape
top,5.196767518201,0.0,0.0,0.0,0.0,3,escape
top,5.196802728234,0.0,0.0,0.0,0.0,3,escape
top,5.196839953801,0.0,0.0,0.0,0.0,3,escape
top,5.196879310279,0.0,0.0,0.0,0.0,3,escape
top,5.196920919648,0.0,0.0,0.0,0.0,3,escape
top,5.196923076923,0.0,0.0,0.0,0.0,3,escape
top,5.196964910869,0.0,0.0,0.0,0.0,3,escape
top,5.197011420289,0.0,0.0,0.0,0.0,3,escape
top,5.197060592057,0.0,0.0,0.0,0.0,3,escape
top,5.197112578574,0.0,0.0,0.0,0.0,3,escape
top,5.197167540965,0.0,0.0,0.0,0.0,3,escape
top,5.19722564958,0.0,0.0,0.0,0.0,3,escape
top,5.197287084517,0.0,0.0,0.0,0.0,3,escape
top,5.197352036187,0.0,0.0,0.0,0.0,3,escape
top,5.197420705897,0.0,0.0,0.0,0.0,3,escape
top,5.197493306482,0.0,0.0,0.0,0.0,3,escape
top,5.197570062956,0.0,0.0,0.0,0.0,3,escape
top,5.197651213216,0.0,0.0,0.0,0.0,3,escape
top,5.197737008776,0.0,0.0,0.0,0.0,3,escape
top,5.197827715549,0.0,0.0,0.0,0.0,3,escape
top,5.197923614667,0.0,0.0,0.0,0.0,3,escape
top,5.198025003357,0.0,0.0,0.0,0.0,3,escape
